match,rally_id,stroke_num,stroke_type,hit_time,prev_stroke_type,player_hitting,player1_x,player1_y,player1_pos,player2_x,player2_y,player2_pos,image_path
1,Point40,8,Drive-Bh,2906.7225,Clear-Bh,2,3.303280830383301,2.8571975231170654,Center-Middle,1.2957544326782227,12.984437942504883,Left-Back,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_8.jpg.jpg
1,Point40,9,Net-Lift-Bh,2907.78,Drive-Bh,1,3.2167627811431885,3.1119863986968994,Center-Middle,3.399207592010498,10.344974517822266,Center-Middle,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_9.jpg.jpg
1,Point40,10,Smash,2908.86,Net-Lift-Bh,2,3.7522521018981934,5.413562774658203,Left-Front,3.239042282104492,10.131521224975586,Center-Middle,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_10.jpg.jpg
1,Point40,11,Block-Bh,2909.67,Smash,1,2.7524497509002686,4.326839447021484,Center-Middle,1.9379829168319702,11.822919845581055,Center-Back,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_11.jpg.jpg
1,Point40,12,Net-Lift-Bh,2910.6225,Block-Bh,2,2.0904877185821533,2.4424946308135986,Center-Middle,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_12.jpg.jpg
1,Point40,13,Dropshot-Bh,2911.815,Net-Lift-Bh,1,2.096832036972046,2.7771689891815186,Center-Middle,1.649266004562378,10.59152603149414,Right-Middle,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_13.jpg.jpg
1,Point40,14,Net-Shot-Bh,2913.015,Dropshot-Bh,2,3.4485764503479004,0.10213238000869751,Center-Back,3.338587522506714,1.1179155111312866,Center,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_14.jpg.jpg
1,Point40,15,Net-Lift,2914.2675,Net-Shot-Bh,1,3.0545547008514404,3.0680949687957764,Center-Middle,3.7965593338012695,9.794086456298828,Left-Middle,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_15.jpg.jpg
1,Point40,16,Dropshot,2915.955,Net-Lift,2,3.426513910293579,1.0625693798065186,Center-Back,3.403348445892334,10.862947463989258,Center-Middle,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_16.jpg.jpg
1,Point40,17,Net-Lift,2917.6275,Dropshot,1,3.485137939453125,4.198763847351074,Left-Middle,2.9886746406555176,11.616385459899902,Center-Back,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_17.jpg.jpg
1,Point40,18,Dropshot,2919.2025,Net-Lift,2,2.5053229331970215,2.0925655364990234,Center-Back,3.2577900886535645,11.026772499084473,Center-Middle,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_18.jpg.jpg
1,Point40,19,Net-Shot,2920.695,Dropshot,1,3.1986541748046875,0.8316845297813416,Center-Back,2.6754894256591797,10.485926628112793,Center-Middle,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_19.jpg.jpg
1,Point40,20,Net-Lift-Bh,2921.8575,Net-Shot,2,3.4268977642059326,2.258876085281372,Center-Middle,3.2656517028808594,10.720183372497559,Center-Middle,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_20.jpg.jpg
1,Point40,21,Clear-Bh,2923.2525,Net-Lift-Bh,1,1.6704975366592407,4.746791839599609,Right-Front,2.2840373516082764,10.477396011352539,Center-Middle,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_21.jpg.jpg
1,Point40,22,Dropshot,2924.9700000000003,Clear-Bh,2,1.6489384174346924,2.548912763595581,Right-Middle,1.4246230125427246,11.695242881774902,Left-Back,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_22.jpg.jpg
1,Point40,23,Net-Shot,2926.515,Dropshot,1,1.2491414546966553,1.0316544771194458,Right-Back,1.5117309093475342,10.310606956481934,Right-Middle,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_23.jpg.jpg
1,Point40,24,Net-Lift,2927.7300000000005,Net-Shot,2,1.4023985862731934,1.9414939880371094,Right-Back,1.2319046258926392,10.824179649353027,Left-Middle,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_24.jpg.jpg
1,Point40,25,Smash,2928.8625,Net-Lift,1,0.9496650099754333,0.8782162070274353,Right-Back,2.0485498905181885,10.908827781677246,Center-Middle,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_25.jpg.jpg
1,Point40,26,Block-Bh,2929.9425,Smash,2,1.5066769123077393,1.6997592449188232,Right-Back,1.3118634223937988,10.79788589477539,Left-Middle,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_26.jpg.jpg
1,Point40,27,Net-Shot-Bh,2931.06,Block-Bh,1,0.7907488346099854,0.6611382365226746,Right-Back,1.9477369785308838,10.922995567321777,Center-Middle,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_27.jpg.jpg
1,Point40,28,Net-Lift-Bh,2932.41,Net-Shot-Bh,2,2.8909690380096436,3.1445047855377197,Center-Middle,1.869968295097351,10.437297821044922,Center-Middle,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_28.jpg.jpg
1,Point40,29,Clear,2933.94,Net-Lift-Bh,1,2.2931313514709473,3.079162120819092,Center-Middle,1.7392354011535645,12.168741226196289,Center-Back,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_29.jpg.jpg
1,Point40,30,Smash,2935.905,Clear,2,1.1539223194122314,0.2244611531496048,Right-Back,2.328533172607422,10.689579963684082,Center-Middle,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_30.jpg.jpg
1,Point40,31,Block-Bh,2937.63,Smash,1,2.057274341583252,2.1698827743530273,Center-Back,3.057828903198242,12.128385543823242,Center-Back,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_31.jpg.jpg
1,Point40,32,Net-Lift,2938.95,Block-Bh,2,0.8151072263717651,1.5841012001037598,Right-Back,1.8770127296447754,11.208684921264648,Center-Back,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_32.jpg.jpg
1,Point40,33,Smash,2940.5625,Net-Lift,1,2.296522855758667,3.3461620807647705,Center-Middle,2.6758251190185547,12.130189895629883,Center-Back,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_33.jpg.jpg
1,Point40,34,Block-Bh,2941.905,Smash,2,1.630562663078308,1.124258041381836,Right-Back,2.714412212371826,11.899955749511719,Center-Back,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_34.jpg.jpg
1,Point40,35,Net-Lift-Bh,2943.165,Block-Bh,1,1.897993564605713,2.528393030166626,Center-Middle,2.039926767349243,2.685723066329956,Center,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_35.jpg.jpg
1,Point40,36,Dropshot,2944.8450000000003,Net-Lift-Bh,2,2.1188912391662598,2.4758949279785156,Center-Middle,1.1111469268798828,12.231921195983887,Left-Back,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_36.jpg.jpg
1,Point40,37,Net-Lift,2946.375,Dropshot,1,1.638480544090271,3.0548784732818604,Right-Middle,0.2625753581523895,12.01681900024414,Right-Back,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_37.jpg.jpg
1,Point40,38,Dropshot,2947.695,Net-Lift,2,3.3510353565216064,1.893715262413025,Center-Back,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_38.jpg.jpg
1,Point40,39,Net-Shot-Bh,2948.91,Dropshot,1,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_39.jpg.jpg
1,Point40,40,Net-Shot,2950.0575,Net-Shot-Bh,2,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_40.jpg.jpg
1,Point40,41,Net-Lift,2951.3775,Net-Shot,1,4.69495964050293,11.057475090026855,Left,5.141310691833496,11.160721778869629,Left-Middle,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_41.jpg.jpg
1,Point40,42,Dropshot-Bh,2952.9675,Net-Lift,2,0.23344948887825012,10.460850715637207,Right,0.6094741821289062,13.322113037109375,Left-Back,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_42.jpg.jpg
1,Point40,43,Net-Shot-Bh,2954.355,Dropshot-Bh,1,2.7213125228881836,7.533181190490723,Center,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_43.jpg.jpg
1,Point40,44,Net-Shot-Bh,2955.3975,Net-Shot-Bh,2,2.6955010890960693,11.310832977294922,Center,2.9533135890960693,11.312050819396973,Center-Back,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_44.jpg.jpg
1,Point40,45,Net-Lift-Bh,2956.7475,Net-Shot-Bh,1,1.019214391708374,12.758840560913086,Right,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_45.jpg.jpg
1,Point40,46,Clear,2958.675,Net-Lift-Bh,2,2.4065330028533936,10.377366065979004,Center,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_46.jpg.jpg
1,Point40,47,Clear,2961.015,Clear,1,4.176219463348389,9.795766830444336,Left,4.4928388595581055,10.061328887939453,Left-Middle,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_47.jpg.jpg
1,Point40,48,Dropshot,2963.28,Clear,2,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_48.jpg.jpg
1,Point40,49,Net-Shot-Bh,2964.9750000000004,Dropshot,1,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_49.jpg.jpg
1,Point40,50,Net-Lift-Bh,2966.37,Net-Shot-Bh,2,0.07186444848775864,13.108335494995117,Right,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_50.jpg.jpg
1,Point40,51,Dropshot,2968.035,Net-Lift-Bh,1,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_51.jpg.jpg
1,Point40,52,Net-Lift-Bh,2969.5575,Dropshot,2,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_52.jpg.jpg
1,Point40,53,Smash,2970.9,Net-Lift-Bh,1,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point40_stroke_53.jpg.jpg
1,Point41,2,Net-Lift,3012.42,None,2,2.5071656703948975,2.4240713119506836,Center-Middle,2.2885608673095703,12.891461372375488,Center-Back,Skeleton_marked_frames/annotated_match_1_point_Point41_stroke_2.jpg.jpg
1,Point41,3,Smash,3013.5225,Net-Lift,1,2.9498507976531982,2.610046863555908,Center-Middle,3.0469839572906494,10.403620719909668,Center-Middle,Skeleton_marked_frames/annotated_match_1_point_Point41_stroke_3.jpg.jpg
1,Point41,4,Block,3014.9325,Smash,2,3.5591466426849365,4.343896865844727,Left-Middle,3.09238862991333,10.16779613494873,Center-Middle,Skeleton_marked_frames/annotated_match_1_point_Point41_stroke_4.jpg.jpg
1,Point41,5,Net-Shot,3016.17,Block,1,2.1032629013061523,1.6106592416763306,Center-Back,3.344505786895752,12.110513687133789,Center-Back,Skeleton_marked_frames/annotated_match_1_point_Point41_stroke_5.jpg.jpg
1,Point41,6,Net-Shot,3017.4975,Net-Shot,2,1.5103875398635864,3.2717509269714355,Right-Middle,1.5200527906417847,9.172809600830078,Left-Middle,Skeleton_marked_frames/annotated_match_1_point_Point41_stroke_6.jpg.jpg
1,Point41,7,Net-Lift,3018.6375,Net-Shot,1,2.930878162384033,4.787060260772705,Center-Front,2.179971218109131,9.436908721923828,Center-Middle,Skeleton_marked_frames/annotated_match_1_point_Point41_stroke_7.jpg.jpg
1,Point41,8,Smash,3020.7375,Net-Lift,2,3.71712327003479,1.0183669328689575,Left-Back,2.2740285396575928,12.124836921691895,Center-Back,Skeleton_marked_frames/annotated_match_1_point_Point41_stroke_8.jpg.jpg
1,Point41,9,FAULT,3022.5375000000004,Smash,1,3.5379014015197754,9.937067985534668,Left,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point41_stroke_9.jpg.jpg
1,Point42,1,Serve,3067.71,None,2,0.02649829164147377,4.852327823638916,Right-Front,4.269734859466553,5.102564811706543,Right,Skeleton_marked_frames/annotated_match_1_point_Point42_stroke_1.jpg.jpg
1,Point42,2,Net-Shot,3068.925,Serve,1,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point42_stroke_2.jpg.jpg
1,Point42,3,Net-Lift,3070.14,Net-Shot,2,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point42_stroke_3.jpg.jpg
1,Point42,4,Dropshot,3071.8500000000004,Net-Lift,1,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point42_stroke_4.jpg.jpg
1,Point42,5,Net-Shot-Bh,3073.3875000000003,Dropshot,2,2.6547279357910156,10.321279525756836,Center,3.109744071960449,10.355514526367188,Center-Middle,Skeleton_marked_frames/annotated_match_1_point_Point42_stroke_5.jpg.jpg
1,Point42,6,Net-Lift,3074.5200000000004,Net-Shot-Bh,1,5.057070732116699,11.751812934875488,Left,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point42_stroke_6.jpg.jpg
1,Point42,7,Smash-Bh,3075.8175,Net-Lift,2,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point42_stroke_7.jpg.jpg
1,Point42,8,FAULT,3076.86,Smash-Bh,1,4.671074390411377,3.2199783325195312,Left-Middle,0.4339420795440674,7.484662055969238,Right-Front,Skeleton_marked_frames/annotated_match_1_point_Point42_stroke_8.jpg.jpg
1,Point43,1,Serve,3103.9800000000005,None,2,2.0128471851348877,11.728180885314941,Center,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point43_stroke_1.jpg.jpg
1,Point43,2,Net-Lift,3105.2925000000005,Serve,1,0.6905660629272461,3.1842586994171143,Right-Middle,0.20606859028339386,12.843130111694336,Right-Back,Skeleton_marked_frames/annotated_match_1_point_Point43_stroke_2.jpg.jpg
1,Point43,3,Smash,3106.4775,Net-Lift,2,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point43_stroke_3.jpg.jpg
1,Point43,4,Block,3107.505,Smash,1,4.837907314300537,8.469559669494629,Left,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point43_stroke_4.jpg.jpg
1,Point43,5,Net-Shot-Bh,3108.4425,Block,2,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point43_stroke_5.jpg.jpg
1,Point43,6,Net-Shot,3109.6725,Net-Shot-Bh,1,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point43_stroke_6.jpg.jpg
1,Point43,7,Net-Lift,3110.88,Net-Shot,2,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point43_stroke_7.jpg.jpg
1,Point43,8,Dropshot,3112.4175000000005,Net-Lift,1,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point43_stroke_8.jpg.jpg
1,Point43,9,Net-Shot,3114.0675,Dropshot,2,4.842397212982178,12.159244537353516,Left,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point43_stroke_9.jpg.jpg
1,Point43,10,Smash,3115.4325,Net-Shot,1,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point43_stroke_10.jpg.jpg
1,Point43,11,Smash,3116.9625,Smash,2,3.3114278316497803,9.760976791381836,Center,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point43_stroke_11.jpg.jpg
1,Point44,1,Serve,3189.66,None,2,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point44_stroke_1.jpg.jpg
1,Point44,2,Net-Lift,3191.0925,Serve,1,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point44_stroke_2.jpg.jpg
1,Point44,3,Dropshot,3192.4425,Net-Lift,2,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point44_stroke_3.jpg.jpg
1,Point44,4,Block-Bh,3193.8525,Dropshot,1,4.318739891052246,3.7518649101257324,Left-Middle,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point44_stroke_4.jpg.jpg
1,Point44,5,Net-Shot,3195.0,Block-Bh,2,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point44_stroke_5.jpg.jpg
1,Point44,6,Net-Lift,3196.1925,Net-Shot,1,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point44_stroke_6.jpg.jpg
1,Point44,7,Clear,3197.5125000000003,Net-Lift,2,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point44_stroke_7.jpg.jpg
1,Point44,8,Smash,3199.23,Clear,1,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point44_stroke_8.jpg.jpg
1,Point44,9,FAULT,3200.7525,Smash,2,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point44_stroke_9.jpg.jpg
1,Point45,1,Serve,3236.7899999999995,None,1,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point45_stroke_1.jpg.jpg
1,Point45,2,Net-Lift-Bh,3237.6825,Serve,2,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point45_stroke_2.jpg.jpg
1,Point45,3,Smash,3238.875,Net-Lift-Bh,1,3.0712969303131104,8.869227409362793,Center,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point45_stroke_3.jpg.jpg
1,Point45,4,Block,3239.9625,Smash,2,3.904791831970215,11.280217170715332,Left,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point45_stroke_4.jpg.jpg
1,Point45,5,Net-Lift,3240.9,Block,1,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point45_stroke_5.jpg.jpg
1,Point45,6,FAULT,3242.1375000000003,Net-Lift,2,4.694209575653076,0.15853193402290344,Left-Back,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point45_stroke_6.jpg.jpg
1,Point46,1,Serve,3274.9500000000003,None,1,3.5821635723114014,3.5790390968322754,Left-Middle,3.5516088008880615,10.133149147033691,Left-Middle,Skeleton_marked_frames/annotated_match_1_point_Point46_stroke_1.jpg.jpg
1,Point46,2,Net-Shot-Bh,3275.6175,Serve,2,3.6767778396606445,4.700287342071533,Left-Front,3.487131118774414,9.573040008544922,Right-Middle,Skeleton_marked_frames/annotated_match_1_point_Point46_stroke_2.jpg.jpg
1,Point46,3,Net-Shot-Bh,3276.75,Net-Shot-Bh,1,2.7286157608032227,2.911458730697632,Center-Middle,3.5462706089019775,9.10801887512207,Left-Middle,Skeleton_marked_frames/annotated_match_1_point_Point46_stroke_3.jpg.jpg
1,Point46,4,Net-Lift-Bh,3278.0775000000003,Net-Shot-Bh,2,1.4676512479782104,1.4210929870605469,Right-Back,1.7759531736373901,11.182443618774414,Center-Back,Skeleton_marked_frames/annotated_match_1_point_Point46_stroke_4.jpg.jpg
1,Point46,5,Dropshot,3279.675,Net-Lift-Bh,1,2.2757272720336914,3.8010754585266113,Center-Middle,2.152756452560425,11.035762786865234,Center-Middle,Skeleton_marked_frames/annotated_match_1_point_Point46_stroke_5.jpg.jpg
1,Point46,6,Net-Shot-Bh,3281.3475,Dropshot,2,0.8957516551017761,1.4881908893585205,Right-Back,1.5820621252059937,12.461322784423828,Left-Back,Skeleton_marked_frames/annotated_match_1_point_Point46_stroke_6.jpg.jpg
1,Point46,7,Net-Shot,3282.5850000000005,Net-Shot-Bh,1,0.6721724271774292,2.478020429611206,Right-Middle,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point46_stroke_7.jpg.jpg
1,Point46,8,Net-Lift-Bh,3283.7325,Net-Shot,2,0.5173300504684448,5.530911445617676,Right-Front,0.3943479061126709,5.566023349761963,Left,Skeleton_marked_frames/annotated_match_1_point_Point46_stroke_8.jpg.jpg
1,Point46,9,Dropshot-Bh,3285.18,Net-Lift-Bh,1,0.2165340930223465,5.545970916748047,Right-Front,2.8399264812469482,13.134600639343262,Center-Back,Skeleton_marked_frames/annotated_match_1_point_Point46_stroke_9.jpg.jpg
1,Point46,10,Net-Lift-Bh,3286.6575000000003,Dropshot-Bh,2,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point46_stroke_10.jpg.jpg
1,Point46,11,Clear-Bh,3287.9325,Net-Lift-Bh,1,3.4536595344543457,6.233363628387451,Left-Front,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point46_stroke_11.jpg.jpg
1,Point46,12,Dropshot,3289.7775,Clear-Bh,2,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point46_stroke_12.jpg.jpg
1,Point46,13,Net-Lift,3291.5625,Dropshot,1,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point46_stroke_13.jpg.jpg
1,Point46,14,FAULT,3292.7175000000007,Net-Lift,2,0.6445128917694092,4.472746849060059,Right-Front,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point46_stroke_14.jpg.jpg
1,Point47,1,Serve,3319.9425,None,1,1.8759706020355225,7.252118110656738,Center,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point47_stroke_1.jpg.jpg
1,Point47,2,Dropshot-Bh,3320.82,Serve,2,2.5571353435516357,7.178413391113281,Center,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point47_stroke_2.jpg.jpg
1,Point47,3,Clear-Bh,3321.9825,Dropshot-Bh,1,3.9686596393585205,4.482135772705078,Left-Front,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point47_stroke_3.jpg.jpg
1,Point47,4,Block-Bh,3322.9125000000004,Clear-Bh,2,2.364084482192993,4.592710018157959,Center-Front,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point47_stroke_4.jpg.jpg
1,Point47,5,Net-Lift,3323.8500000000004,Block-Bh,1,1.0884536504745483,3.998718023300171,Right-Middle,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point47_stroke_5.jpg.jpg
1,Point47,6,Dropshot,3325.3425,Net-Lift,2,2.1733016967773438,8.015109062194824,Center,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point47_stroke_6.jpg.jpg
1,Point47,7,Net-Shot,3326.82,Dropshot,1,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point47_stroke_7.jpg.jpg
1,Point47,8,Net-Lift-Bh,3328.0200000000004,Net-Shot,2,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point47_stroke_8.jpg.jpg
1,Point47,9,Clear-Bh,3329.2125000000005,Net-Lift-Bh,1,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point47_stroke_9.jpg.jpg
1,Point47,10,Dropshot,3330.5175000000004,Clear-Bh,2,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point47_stroke_10.jpg.jpg
1,Point47,11,Net-Shot-Bh,3331.9500000000003,Dropshot,1,5.152461051940918,1.8770300149917603,Left-Back,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point47_stroke_11.jpg.jpg
1,Point47,12,Net-Shot-Bh,3333.6675,Net-Shot-Bh,2,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point47_stroke_12.jpg.jpg
1,Point47,13,Net-Kill,3335.4225,Net-Shot-Bh,1,2.074430227279663,13.145113945007324,Center,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point47_stroke_13.jpg.jpg
1,Point48,1,Serve,3382.1400000000003,None,1,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point48_stroke_1.jpg.jpg
1,Point48,2,Net-Shot-Bh,3383.37,Serve,2,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point48_stroke_2.jpg.jpg
1,Point48,3,Net-Shot,3384.4125000000004,Net-Shot-Bh,1,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point48_stroke_3.jpg.jpg
1,Point48,4,Net-Shot,3385.6125,Net-Shot,2,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point48_stroke_4.jpg.jpg
1,Point48,5,Net-Lift,3386.8875000000003,Net-Shot,1,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point48_stroke_5.jpg.jpg
1,Point48,6,Dropshot-Bh,3388.38,Net-Lift,2,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point48_stroke_6.jpg.jpg
1,Point48,7,Block-Bh,3389.625,Dropshot-Bh,1,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point48_stroke_7.jpg.jpg
1,Point48,8,Net-Shot-Bh,3390.585,Block-Bh,2,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point48_stroke_8.jpg.jpg
1,Point48,9,Net-Shot,3391.74,Net-Shot-Bh,1,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point48_stroke_9.jpg.jpg
1,Point48,10,Net-Lift-Bh,3392.9025000000006,Net-Shot,2,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point48_stroke_10.jpg.jpg
1,Point48,11,Dropshot-Bh,3394.41,Net-Lift-Bh,1,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point48_stroke_11.jpg.jpg
1,Point48,12,Block-Bh,3395.7975,Dropshot-Bh,2,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point48_stroke_12.jpg.jpg
1,Point48,13,Net-Shot-Bh,3396.9975,Block-Bh,1,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point48_stroke_13.jpg.jpg
1,Point48,14,Net-Lift-Bh,3398.3925000000004,Net-Shot-Bh,2,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point48_stroke_14.jpg.jpg
1,Point48,15,Smash,3399.6825,Net-Lift-Bh,1,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point48_stroke_15.jpg.jpg
1,Point49,1,Serve,3486.0150000000003,None,1,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point49_stroke_1.jpg.jpg
1,Point49,2,Net-Shot-Bh,3487.2525,Serve,2,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point49_stroke_2.jpg.jpg
1,Point49,3,Net-Shot,3488.3250000000003,Net-Shot-Bh,1,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point49_stroke_3.jpg.jpg
1,Point49,4,Net-Shot-Bh,3489.3225,Net-Shot,2,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point49_stroke_4.jpg.jpg
1,Point49,5,Net-Lift-Bh,3490.4700000000003,Net-Shot-Bh,1,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point49_stroke_5.jpg.jpg
1,Point49,6,Smash,3492.3450000000003,Net-Lift-Bh,2,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point49_stroke_6.jpg.jpg
1,Point49,7,Block,3493.9725,Smash,1,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point49_stroke_7.jpg.jpg
1,Point49,8,Net-Shot-Bh,3494.9025,Block,2,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point49_stroke_8.jpg.jpg
1,Point49,9,Net-Lift,3496.0125000000003,Net-Shot-Bh,1,,,Unknown,,,Unknown,Skeleton_marked_frames/annotated_match_1_point_Point49_stroke_9.jpg.jpg
