match_no,rally_id,stroke_num,stroke_type,hitting_player,hit_time,image_path
2,Point39,20,Block-Bh,2,3206.82,KeyFrames/match_2_point_Point39_stroke_20.jpg
2,Point39,21,Net-Shot,1,3207.75,KeyFrames/match_2_point_Point39_stroke_21.jpg
2,Point39,22,Net-Lift,2,3208.9799999999996,KeyFrames/match_2_point_Point39_stroke_22.jpg
2,Point39,23,Dropshot,1,3210.3900000000003,KeyFrames/match_2_point_Point39_stroke_23.jpg
2,Point39,24,Net-Shot,2,3211.74,KeyFrames/match_2_point_Point39_stroke_24.jpg
2,Point39,25,Net-Shot,1,3213.0299999999997,KeyFrames/match_2_point_Point39_stroke_25.jpg
2,Point39,26,Net-Lift,2,3214.5,KeyFrames/match_2_point_Point39_stroke_26.jpg
2,Point39,27,Dropshot,1,3216.2700000000004,KeyFrames/match_2_point_Point39_stroke_27.jpg
2,Point39,28,Net-Shot,2,3217.8599999999997,KeyFrames/match_2_point_Point39_stroke_28.jpg
2,Point39,29,Net-Shot,1,3219.09,KeyFrames/match_2_point_Point39_stroke_29.jpg
2,Point39,30,Net-Lift,2,3220.44,KeyFrames/match_2_point_Point39_stroke_30.jpg
2,Point39,31,Dropshot,1,3221.9700000000003,KeyFrames/match_2_point_Point39_stroke_31.jpg
2,Point39,32,Net-Shot,2,3223.5,KeyFrames/match_2_point_Point39_stroke_32.jpg
2,Point39,33,Net-Lift,1,3224.91,KeyFrames/match_2_point_Point39_stroke_33.jpg
2,Point39,34,Dropshot-Bh,2,3226.5299999999997,KeyFrames/match_2_point_Point39_stroke_34.jpg
2,Point40,1,Serve,1,3286.9199999999996,KeyFrames/match_2_point_Point40_stroke_1.jpg
2,Point40,2,Net-Lift-Bh,2,3288.96,KeyFrames/match_2_point_Point40_stroke_2.jpg
2,Point40,3,Block-Bh,1,3290.07,KeyFrames/match_2_point_Point40_stroke_3.jpg
2,Point40,4,Smash,2,3291.12,KeyFrames/match_2_point_Point40_stroke_4.jpg
2,Point40,5,Block,1,3292.0800000000004,KeyFrames/match_2_point_Point40_stroke_5.jpg
2,Point40,6,Net-Shot,2,3293.13,KeyFrames/match_2_point_Point40_stroke_6.jpg
2,Point40,7,Net-Shot,1,3294.2999999999997,KeyFrames/match_2_point_Point40_stroke_7.jpg
2,Point40,8,Net-Lift,2,3295.44,KeyFrames/match_2_point_Point40_stroke_8.jpg
2,Point40,9,Dropshot,1,3296.88,KeyFrames/match_2_point_Point40_stroke_9.jpg
2,Point40,10,Net-Shot,2,3298.32,KeyFrames/match_2_point_Point40_stroke_10.jpg
2,Point40,11,FAULT,1,3299.6099999999997,KeyFrames/match_2_point_Point40_stroke_11.jpg
2,Point41,1,Serve,2,3382.26,KeyFrames/match_2_point_Point41_stroke_1.jpg
2,Point41,2,Net-Shot-Bh,1,3383.94,KeyFrames/match_2_point_Point41_stroke_2.jpg
2,Point41,3,Net-Shot,2,3385.0200000000004,KeyFrames/match_2_point_Point41_stroke_3.jpg
2,Point41,4,Net-Shot,1,3386.0399999999995,KeyFrames/match_2_point_Point41_stroke_4.jpg
2,Point41,5,Net-Lift-Bh,2,3387.18,KeyFrames/match_2_point_Point41_stroke_5.jpg
2,Point41,6,Smash,1,3389.0399999999995,KeyFrames/match_2_point_Point41_stroke_6.jpg
2,Point41,7,Block-Bh,2,3390.63,KeyFrames/match_2_point_Point41_stroke_7.jpg
2,Point41,8,FAULT,1,3391.74,KeyFrames/match_2_point_Point41_stroke_8.jpg
2,Point42,1,Serve,2,3462.2100000000005,KeyFrames/match_2_point_Point42_stroke_1.jpg
2,Point42,2,Net-Shot,1,3464.0399999999995,KeyFrames/match_2_point_Point42_stroke_2.jpg
2,Point42,3,Net-Shot,2,3465.09,KeyFrames/match_2_point_Point42_stroke_3.jpg
2,Point42,4,Net-Kill,1,3465.99,KeyFrames/match_2_point_Point42_stroke_4.jpg
2,Point43,1,Serve,1,3509.7000000000003,KeyFrames/match_2_point_Point43_stroke_1.jpg
2,Point43,2,Net-Shot-Bh,2,3510.66,KeyFrames/match_2_point_Point43_stroke_2.jpg
2,Point43,3,Net-Shot,1,3511.6500000000005,KeyFrames/match_2_point_Point43_stroke_3.jpg
2,Point43,4,Net-Lift-Bh,2,3512.7000000000003,KeyFrames/match_2_point_Point43_stroke_4.jpg
2,Point43,5,Clear-Bh,1,3513.87,KeyFrames/match_2_point_Point43_stroke_5.jpg
2,Point43,6,Block-Bh,2,3514.9199999999996,KeyFrames/match_2_point_Point43_stroke_6.jpg
2,Point43,7,Net-Lift-Bh,1,3515.88,KeyFrames/match_2_point_Point43_stroke_7.jpg
2,Point43,8,Smash,2,3517.0800000000004,KeyFrames/match_2_point_Point43_stroke_8.jpg
2,Point43,9,Block-Bh,1,3518.0999999999995,KeyFrames/match_2_point_Point43_stroke_9.jpg
2,Point43,10,Net-Kill-Bh,2,3519.06,KeyFrames/match_2_point_Point43_stroke_10.jpg
2,Point43,11,Block,1,3519.9600000000005,KeyFrames/match_2_point_Point43_stroke_11.jpg
2,Point43,12,Smash,2,3520.5900000000006,KeyFrames/match_2_point_Point43_stroke_12.jpg
2,Point43,13,Block,1,3521.2200000000003,KeyFrames/match_2_point_Point43_stroke_13.jpg
2,Point43,14,Net-Kill,2,3522.1499999999996,KeyFrames/match_2_point_Point43_stroke_14.jpg
2,Point43,15,Block-Bh,1,3523.0499999999997,KeyFrames/match_2_point_Point43_stroke_15.jpg
2,Point43,16,Smash,2,3523.8300000000004,KeyFrames/match_2_point_Point43_stroke_16.jpg
2,Point43,17,Block-Bh,1,3524.6400000000003,KeyFrames/match_2_point_Point43_stroke_17.jpg
2,Point43,18,Net-Kill,2,3525.2700000000004,KeyFrames/match_2_point_Point43_stroke_18.jpg
2,Point43,19,Block-Bh,1,3525.84,KeyFrames/match_2_point_Point43_stroke_19.jpg
2,Point43,20,FAULT,2,3526.44,KeyFrames/match_2_point_Point43_stroke_20.jpg
2,Point44,1,Serve,1,3588.93,KeyFrames/match_2_point_Point44_stroke_1.jpg
2,Point44,2,Net-Shot-Bh,2,3590.79,KeyFrames/match_2_point_Point44_stroke_2.jpg
2,Point44,3,Net-Shot-Bh,1,3591.9600000000005,KeyFrames/match_2_point_Point44_stroke_3.jpg
2,Point44,4,Net-Shot-Bh,2,3593.0399999999995,KeyFrames/match_2_point_Point44_stroke_4.jpg
2,Point44,5,Net-Shot,1,3594.18,KeyFrames/match_2_point_Point44_stroke_5.jpg
2,Point44,6,Net-Lift,2,3595.5,KeyFrames/match_2_point_Point44_stroke_6.jpg
2,Point44,7,Smash,1,3597.4199999999996,KeyFrames/match_2_point_Point44_stroke_7.jpg
2,Point44,8,Block,2,3599.01,KeyFrames/match_2_point_Point44_stroke_8.jpg
2,Point44,9,Net-Shot,1,3600.06,KeyFrames/match_2_point_Point44_stroke_9.jpg
2,Point44,10,Net-Lift,2,3601.32,KeyFrames/match_2_point_Point44_stroke_10.jpg
2,Point44,11,Smash,1,3602.76,KeyFrames/match_2_point_Point44_stroke_11.jpg
2,Point44,12,Block-Bh,2,3603.9000000000005,KeyFrames/match_2_point_Point44_stroke_12.jpg
2,Point44,13,Net-Kill,1,3604.8300000000004,KeyFrames/match_2_point_Point44_stroke_13.jpg
2,Point44,14,Block-Bh,2,3605.7000000000003,KeyFrames/match_2_point_Point44_stroke_14.jpg
2,Point44,15,Net-Kill,1,3606.2999999999997,KeyFrames/match_2_point_Point44_stroke_15.jpg
2,Point44,16,Block-Bh,2,3606.9000000000005,KeyFrames/match_2_point_Point44_stroke_16.jpg
2,Point44,17,Net-Kill,1,3607.5,KeyFrames/match_2_point_Point44_stroke_17.jpg
2,Point44,18,Block-Bh,2,3608.0999999999995,KeyFrames/match_2_point_Point44_stroke_18.jpg
2,Point44,19,Net-Shot,1,3608.94,KeyFrames/match_2_point_Point44_stroke_19.jpg
2,Point44,20,Net-Lift-Bh,2,3610.2300000000005,KeyFrames/match_2_point_Point44_stroke_20.jpg
2,Point44,21,Dropshot,1,3612.06,KeyFrames/match_2_point_Point44_stroke_21.jpg
2,Point44,22,Block-Bh,2,3613.7700000000004,KeyFrames/match_2_point_Point44_stroke_22.jpg
2,Point44,23,Drive-Bh,1,3615.06,KeyFrames/match_2_point_Point44_stroke_23.jpg
2,Point44,24,Block-Bh,2,3616.2299999999996,KeyFrames/match_2_point_Point44_stroke_24.jpg
2,Point44,25,Block-Bh,1,3617.07,KeyFrames/match_2_point_Point44_stroke_25.jpg
2,Point44,26,Net-Lift-Bh,2,3618.09,KeyFrames/match_2_point_Point44_stroke_26.jpg
2,Point44,27,Smash,1,3619.5299999999997,KeyFrames/match_2_point_Point44_stroke_27.jpg
2,Point44,28,Block,2,3620.6699999999996,KeyFrames/match_2_point_Point44_stroke_28.jpg
2,Point44,29,Net-Lift,1,3621.75,KeyFrames/match_2_point_Point44_stroke_29.jpg
2,Point44,30,Clear,2,3623.31,KeyFrames/match_2_point_Point44_stroke_30.jpg
2,Point44,31,Drive,1,3624.51,KeyFrames/match_2_point_Point44_stroke_31.jpg
2,Point44,32,Block,2,3625.38,KeyFrames/match_2_point_Point44_stroke_32.jpg
2,Point44,33,Net-Shot,1,3626.3999999999996,KeyFrames/match_2_point_Point44_stroke_33.jpg
2,Point44,34,Net-Lift,2,3627.7200000000003,KeyFrames/match_2_point_Point44_stroke_34.jpg
2,Point44,35,Smash,1,3629.5499999999997,KeyFrames/match_2_point_Point44_stroke_35.jpg
2,Point44,36,Block-Bh,2,3630.93,KeyFrames/match_2_point_Point44_stroke_36.jpg
2,Point44,37,Net-Shot-Bh,1,3631.9500000000003,KeyFrames/match_2_point_Point44_stroke_37.jpg
2,Point44,38,Net-Shot-Bh,2,3633.3599999999997,KeyFrames/match_2_point_Point44_stroke_38.jpg
2,Point44,39,Net-Lift,1,3634.56,KeyFrames/match_2_point_Point44_stroke_39.jpg
2,Point45,1,Serve,1,3862.29,KeyFrames/match_2_point_Point45_stroke_1.jpg
2,Point45,2,Net-Lift-Bh,2,3863.6099999999997,KeyFrames/match_2_point_Point45_stroke_2.jpg
2,Point45,3,Smash,1,3864.93,KeyFrames/match_2_point_Point45_stroke_3.jpg
2,Point45,4,FAULT,2,3865.9199999999996,KeyFrames/match_2_point_Point45_stroke_4.jpg
2,Point46,1,Serve,1,3896.49,KeyFrames/match_2_point_Point46_stroke_1.jpg
2,Point46,2,Net-Shot-Bh,2,3897.3599999999997,KeyFrames/match_2_point_Point46_stroke_2.jpg
2,Point46,3,FAULT,1,3898.44,KeyFrames/match_2_point_Point46_stroke_3.jpg
2,Point47,1,Serve,2,3923.6099999999997,KeyFrames/match_2_point_Point47_stroke_1.jpg
2,Point47,2,Net-Shot,1,3924.93,KeyFrames/match_2_point_Point47_stroke_2.jpg
2,Point47,3,Net-Lift-Bh,2,3926.04,KeyFrames/match_2_point_Point47_stroke_3.jpg
2,Point47,4,Dropshot,1,3927.57,KeyFrames/match_2_point_Point47_stroke_4.jpg
2,Point47,5,Drive-Bh,2,3929.0399999999995,KeyFrames/match_2_point_Point47_stroke_5.jpg
2,Point47,6,Block-Bh,1,3929.94,KeyFrames/match_2_point_Point47_stroke_6.jpg
2,Point47,7,Drive,2,3930.63,KeyFrames/match_2_point_Point47_stroke_7.jpg
2,Point47,8,FAULT,1,3931.26,KeyFrames/match_2_point_Point47_stroke_8.jpg
2,Point48,1,Serve,2,3959.7899999999995,KeyFrames/match_2_point_Point48_stroke_1.jpg
2,Point48,2,Net-Lift,1,3960.5399999999995,KeyFrames/match_2_point_Point48_stroke_2.jpg
2,Point48,3,Smash,2,3961.8599999999997,KeyFrames/match_2_point_Point48_stroke_3.jpg
2,Point48,4,Block-Bh,1,3962.94,KeyFrames/match_2_point_Point48_stroke_4.jpg
2,Point48,5,Net-Lift-Bh,2,3963.81,KeyFrames/match_2_point_Point48_stroke_5.jpg
2,Point48,6,Smash,1,3965.07,KeyFrames/match_2_point_Point48_stroke_6.jpg
2,Point48,7,Block,2,3966.0299999999997,KeyFrames/match_2_point_Point48_stroke_7.jpg
2,Point48,8,Net-Shot-Bh,1,3966.93,KeyFrames/match_2_point_Point48_stroke_8.jpg
2,Point48,9,Net-Lift,2,3968.16,KeyFrames/match_2_point_Point48_stroke_9.jpg
2,Point49,1,Serve,1,4017.5399999999995,KeyFrames/match_2_point_Point49_stroke_1.jpg
2,Point49,2,Net-Shot-Bh,2,4019.5199999999995,KeyFrames/match_2_point_Point49_stroke_2.jpg
2,Point49,3,Net-Lift-Bh,1,4020.87,KeyFrames/match_2_point_Point49_stroke_3.jpg
2,Point49,4,Dropshot-Bh,2,4022.37,KeyFrames/match_2_point_Point49_stroke_4.jpg
2,Point49,5,Net-Shot-Bh,1,4023.63,KeyFrames/match_2_point_Point49_stroke_5.jpg
2,Point49,6,Net-Lift,2,4024.71,KeyFrames/match_2_point_Point49_stroke_6.jpg
2,Point49,7,Dropshot,1,4026.21,KeyFrames/match_2_point_Point49_stroke_7.jpg
2,Point49,8,Block-Bh,2,4027.5,KeyFrames/match_2_point_Point49_stroke_8.jpg
2,Point49,9,Net-Lift,1,4028.49,KeyFrames/match_2_point_Point49_stroke_9.jpg
2,Point49,10,Dropshot,2,4029.8999999999996,KeyFrames/match_2_point_Point49_stroke_10.jpg
2,Point49,11,Block-Bh,1,4031.25,KeyFrames/match_2_point_Point49_stroke_11.jpg
2,Point49,12,Net-Shot-Bh,2,4032.4199999999996,KeyFrames/match_2_point_Point49_stroke_12.jpg
2,Point49,13,Net-Shot-Bh,1,4033.68,KeyFrames/match_2_point_Point49_stroke_13.jpg
2,Point49,14,Net-Lift-Bh,2,4034.9700000000003,KeyFrames/match_2_point_Point49_stroke_14.jpg
2,Point49,15,Smash,1,4037.37,KeyFrames/match_2_point_Point49_stroke_15.jpg
2,Point49,16,Block-Bh,2,4039.4099999999994,KeyFrames/match_2_point_Point49_stroke_16.jpg
2,Point49,17,Block,1,4040.49,KeyFrames/match_2_point_Point49_stroke_17.jpg
2,Point49,18,Net-Lift,2,4041.8999999999996,KeyFrames/match_2_point_Point49_stroke_18.jpg
2,Point49,19,Smash,1,4043.7899999999995,KeyFrames/match_2_point_Point49_stroke_19.jpg
2,Point49,20,Block-Bh,2,4045.5,KeyFrames/match_2_point_Point49_stroke_20.jpg
2,Point49,21,Net-Lift,1,4046.76,KeyFrames/match_2_point_Point49_stroke_21.jpg
2,Point49,22,Clear,2,4048.29,KeyFrames/match_2_point_Point49_stroke_22.jpg
2,Point49,23,FAULT,1,4050.0299999999997,KeyFrames/match_2_point_Point49_stroke_23.jpg
2,Point50,1,Serve,2,4091.25,KeyFrames/match_2_point_Point50_stroke_1.jpg
2,Point50,2,Net-Shot-Bh,1,4092.3599999999997,KeyFrames/match_2_point_Point50_stroke_2.jpg
2,Point50,3,Net-Shot,2,4093.44,KeyFrames/match_2_point_Point50_stroke_3.jpg
2,Point50,4,Net-Shot,1,4094.5800000000004,KeyFrames/match_2_point_Point50_stroke_4.jpg
2,Point50,5,Net-Shot-Bh,2,4095.7799999999997,KeyFrames/match_2_point_Point50_stroke_5.jpg
2,Point50,6,Dropshot-Bh,1,4097.4,KeyFrames/match_2_point_Point50_stroke_6.jpg
2,Point50,7,Net-Lift-Bh,2,4098.87,KeyFrames/match_2_point_Point50_stroke_7.jpg
2,Point50,8,Dropshot-Bh,1,4100.22,KeyFrames/match_2_point_Point50_stroke_8.jpg
2,Point50,9,Net-Shot,2,4101.63,KeyFrames/match_2_point_Point50_stroke_9.jpg
2,Point50,10,Net-Lift-Bh,1,4102.89,KeyFrames/match_2_point_Point50_stroke_10.jpg
2,Point50,11,Dropshot,2,4104.6900000000005,KeyFrames/match_2_point_Point50_stroke_11.jpg
2,Point50,12,Net-Shot,1,4106.4,KeyFrames/match_2_point_Point50_stroke_12.jpg
2,Point50,13,Clear,2,4107.66,KeyFrames/match_2_point_Point50_stroke_13.jpg
2,Point50,14,Clear-Bh,1,4109.3099999999995,KeyFrames/match_2_point_Point50_stroke_14.jpg
2,Point50,15,Clear,2,4111.17,KeyFrames/match_2_point_Point50_stroke_15.jpg
2,Point50,16,Clear-Bh,1,4112.97,KeyFrames/match_2_point_Point50_stroke_16.jpg
2,Point51,1,Serve,2,4159.4400000000005,KeyFrames/match_2_point_Point51_stroke_1.jpg
2,Point51,2,Net-Shot-Bh,1,4160.789999999999,KeyFrames/match_2_point_Point51_stroke_2.jpg
2,Point51,3,Net-Lift,2,4161.9,KeyFrames/match_2_point_Point51_stroke_3.jpg
2,Point51,4,Smash,1,4164.12,KeyFrames/match_2_point_Point51_stroke_4.jpg
2,Point51,5,FAULT,2,4166.34,KeyFrames/match_2_point_Point51_stroke_5.jpg
2,Point52,1,Serve,1,4210.86,KeyFrames/match_2_point_Point52_stroke_1.jpg
2,Point52,2,Net-Shot,2,4212.0599999999995,KeyFrames/match_2_point_Point52_stroke_2.jpg
2,Point52,3,Net-Shot-Bh,1,4213.14,KeyFrames/match_2_point_Point52_stroke_3.jpg
2,Point52,4,Net-Lift-Bh,2,4214.37,KeyFrames/match_2_point_Point52_stroke_4.jpg
2,Point52,5,Dropshot,1,4215.84,KeyFrames/match_2_point_Point52_stroke_5.jpg
2,Point52,6,Drive-Bh,2,4217.28,KeyFrames/match_2_point_Point52_stroke_6.jpg
2,Point52,7,Block-Bh,1,4218.33,KeyFrames/match_2_point_Point52_stroke_7.jpg
2,Point52,8,Net-Lift-Bh,2,4219.32,KeyFrames/match_2_point_Point52_stroke_8.jpg
2,Point52,9,Clear,1,4220.76,KeyFrames/match_2_point_Point52_stroke_9.jpg
2,Point53,1,Serve,2,4256.01,KeyFrames/match_2_point_Point53_stroke_1.jpg
2,Point53,2,Net-Shot-Bh,1,4257.48,KeyFrames/match_2_point_Point53_stroke_2.jpg
2,Point53,3,Drive,2,4258.26,KeyFrames/match_2_point_Point53_stroke_3.jpg
2,Point53,4,Drive,1,4258.86,KeyFrames/match_2_point_Point53_stroke_4.jpg
2,Point54,1,Serve,2,4288.41,KeyFrames/match_2_point_Point54_stroke_1.jpg
2,Point54,2,Net-Shot-Bh,1,4289.64,KeyFrames/match_2_point_Point54_stroke_2.jpg
2,Point54,3,Net-Shot,2,4290.66,KeyFrames/match_2_point_Point54_stroke_3.jpg
2,Point54,4,Net-Lift,1,4291.77,KeyFrames/match_2_point_Point54_stroke_4.jpg
2,Point54,5,Clear-Bh,2,4293.24,KeyFrames/match_2_point_Point54_stroke_5.jpg
2,Point55,1,Serve,1,4322.67,KeyFrames/match_2_point_Point55_stroke_1.jpg
2,Point55,2,Net-Lift-Bh,2,4323.6900000000005,KeyFrames/match_2_point_Point55_stroke_2.jpg
2,Point55,3,Smash,1,4324.799999999999,KeyFrames/match_2_point_Point55_stroke_3.jpg
2,Point56,1,Serve,2,4362.63,KeyFrames/match_2_point_Point56_stroke_1.jpg
2,Point56,2,Net-Shot-Bh,1,4363.86,KeyFrames/match_2_point_Point56_stroke_2.jpg
2,Point56,3,Net-Shot-Bh,2,4365.09,KeyFrames/match_2_point_Point56_stroke_3.jpg
2,Point56,4,Net-Shot-Bh,1,4366.32,KeyFrames/match_2_point_Point56_stroke_4.jpg
2,Point56,5,Net-Lift-Bh,2,4367.43,KeyFrames/match_2_point_Point56_stroke_5.jpg
2,Point56,6,Dropshot,1,4369.32,KeyFrames/match_2_point_Point56_stroke_6.jpg
2,Point56,7,Net-Shot,2,4370.97,KeyFrames/match_2_point_Point56_stroke_7.jpg
2,Point56,8,Net-Shot,1,4371.87,KeyFrames/match_2_point_Point56_stroke_8.jpg
2,Point56,9,Net-Lift-Bh,2,4372.98,KeyFrames/match_2_point_Point56_stroke_9.jpg
2,Point56,10,Clear-Bh,1,4373.97,KeyFrames/match_2_point_Point56_stroke_10.jpg
2,Point57,1,Serve,2,4404.299999999999,KeyFrames/match_2_point_Point57_stroke_1.jpg
2,Point57,2,Net-Shot,1,4405.26,KeyFrames/match_2_point_Point57_stroke_2.jpg
2,Point57,3,Net-Lift,2,4406.49,KeyFrames/match_2_point_Point57_stroke_3.jpg
2,Point57,4,Dropshot-Bh,1,4408.02,KeyFrames/match_2_point_Point57_stroke_4.jpg
2,Point57,5,Block-Bh,2,4409.3099999999995,KeyFrames/match_2_point_Point57_stroke_5.jpg
2,Point57,6,Net-Lift-Bh,1,4410.36,KeyFrames/match_2_point_Point57_stroke_6.jpg
2,Point57,7,Smash,2,4411.5,KeyFrames/match_2_point_Point57_stroke_7.jpg
2,Point57,8,Block-Bh,1,4412.25,KeyFrames/match_2_point_Point57_stroke_8.jpg
2,Point57,9,Net-Shot-Bh,2,4413.09,KeyFrames/match_2_point_Point57_stroke_9.jpg
2,Point57,10,Net-Lift,1,4414.29,KeyFrames/match_2_point_Point57_stroke_10.jpg
2,Point57,11,Dropshot,2,4415.79,KeyFrames/match_2_point_Point57_stroke_11.jpg
2,Point57,12,Block-Bh,1,4417.17,KeyFrames/match_2_point_Point57_stroke_12.jpg
2,Point57,13,Net-Lift-Bh,2,4418.25,KeyFrames/match_2_point_Point57_stroke_13.jpg
2,Point57,14,Clear-Bh,1,4419.6900000000005,KeyFrames/match_2_point_Point57_stroke_14.jpg
2,Point57,15,Clear,2,4421.3099999999995,KeyFrames/match_2_point_Point57_stroke_15.jpg
2,Point57,16,Smash,1,4422.99,KeyFrames/match_2_point_Point57_stroke_16.jpg
2,Point57,17,Block-Bh,2,4424.3099999999995,KeyFrames/match_2_point_Point57_stroke_17.jpg
2,Point57,18,Net-Lift-Bh,1,4425.4800000000005,KeyFrames/match_2_point_Point57_stroke_18.jpg
2,Point57,19,Block-Bh,2,4426.799999999999,KeyFrames/match_2_point_Point57_stroke_19.jpg
2,Point57,20,Net-Shot-Bh,1,4428.0,KeyFrames/match_2_point_Point57_stroke_20.jpg
2,Point57,21,Dropshot-Bh,2,4429.29,KeyFrames/match_2_point_Point57_stroke_21.jpg
2,Point57,22,Net-Shot-Bh,1,4430.61,KeyFrames/match_2_point_Point57_stroke_22.jpg
2,Point57,23,Net-Lift-Bh,2,4432.049999999999,KeyFrames/match_2_point_Point57_stroke_23.jpg
2,Point57,24,Dropshot,1,4434.15,KeyFrames/match_2_point_Point57_stroke_24.jpg
2,Point57,25,Net-Lift,2,4436.039999999999,KeyFrames/match_2_point_Point57_stroke_25.jpg
2,Point57,26,Smash,1,4437.36,KeyFrames/match_2_point_Point57_stroke_26.jpg
2,Point57,27,Block-Bh,2,4438.68,KeyFrames/match_2_point_Point57_stroke_27.jpg
2,Point57,28,Net-Lift,1,4440.0,KeyFrames/match_2_point_Point57_stroke_28.jpg
2,Point57,29,Dropshot,2,4441.68,KeyFrames/match_2_point_Point57_stroke_29.jpg
2,Point57,30,Net-Shot,1,4443.24,KeyFrames/match_2_point_Point57_stroke_30.jpg
2,Point57,31,Net-Lift-Bh,2,4444.71,KeyFrames/match_2_point_Point57_stroke_31.jpg
2,Point57,32,Smash,1,4446.8099999999995,KeyFrames/match_2_point_Point57_stroke_32.jpg
2,Point57,33,Block,2,4448.49,KeyFrames/match_2_point_Point57_stroke_33.jpg
2,Point57,34,Net-Shot,1,4449.63,KeyFrames/match_2_point_Point57_stroke_34.jpg
2,Point57,35,Net-Lift,2,4451.07,KeyFrames/match_2_point_Point57_stroke_35.jpg
2,Point57,36,Dropshot,1,4452.8099999999995,KeyFrames/match_2_point_Point57_stroke_36.jpg
2,Point57,37,Net-Shot,2,4454.46,KeyFrames/match_2_point_Point57_stroke_37.jpg
2,Point57,38,Net-Shot,1,4455.9,KeyFrames/match_2_point_Point57_stroke_38.jpg
2,Point57,39,Clear,2,4457.34,KeyFrames/match_2_point_Point57_stroke_39.jpg
2,Point57,40,Clear,1,4459.02,KeyFrames/match_2_point_Point57_stroke_40.jpg
2,Point57,41,Smash,2,4461.36,KeyFrames/match_2_point_Point57_stroke_41.jpg
2,Point57,42,Block-Bh,1,4462.950000000001,KeyFrames/match_2_point_Point57_stroke_42.jpg
2,Point58,1,Serve,1,4567.289999999999,KeyFrames/match_2_point_Point58_stroke_1.jpg
2,Point58,2,Net-Shot-Bh,2,4568.97,KeyFrames/match_2_point_Point58_stroke_2.jpg
2,Point58,3,Net-Shot,1,4570.08,KeyFrames/match_2_point_Point58_stroke_3.jpg
2,Point58,4,Net-Lift-Bh,2,4571.07,KeyFrames/match_2_point_Point58_stroke_4.jpg
2,Point58,5,Smash,1,4572.0,KeyFrames/match_2_point_Point58_stroke_5.jpg
2,Point58,6,Block,2,4572.78,KeyFrames/match_2_point_Point58_stroke_6.jpg
2,Point58,7,Net-Shot,1,4573.71,KeyFrames/match_2_point_Point58_stroke_7.jpg
2,Point58,8,Net-Shot,2,4575.0,KeyFrames/match_2_point_Point58_stroke_8.jpg
2,Point58,9,Net-Lift,1,4576.38,KeyFrames/match_2_point_Point58_stroke_9.jpg
2,Point58,10,Smash,2,4577.9400000000005,KeyFrames/match_2_point_Point58_stroke_10.jpg
2,Point58,11,Block-Bh,1,4579.08,KeyFrames/match_2_point_Point58_stroke_11.jpg
2,Point58,12,Smash,2,4579.950000000001,KeyFrames/match_2_point_Point58_stroke_12.jpg
2,Point58,13,Block,1,4580.789999999999,KeyFrames/match_2_point_Point58_stroke_13.jpg
2,Point58,14,Drive,2,4581.6,KeyFrames/match_2_point_Point58_stroke_14.jpg
2,Point58,15,Block-Bh,1,4582.4400000000005,KeyFrames/match_2_point_Point58_stroke_15.jpg
2,Point58,16,Block-Bh,2,4583.16,KeyFrames/match_2_point_Point58_stroke_16.jpg
2,Point58,17,Clear-Bh,1,4584.18,KeyFrames/match_2_point_Point58_stroke_17.jpg
2,Point58,18,Dropshot,2,4585.89,KeyFrames/match_2_point_Point58_stroke_18.jpg
2,Point58,19,Block,1,4587.539999999999,KeyFrames/match_2_point_Point58_stroke_19.jpg
2,Point58,20,Net-Lift,2,4588.799999999999,KeyFrames/match_2_point_Point58_stroke_20.jpg
2,Point58,21,Dropshot,1,4590.57,KeyFrames/match_2_point_Point58_stroke_21.jpg
2,Point58,22,Net-Shot-Bh,2,4592.1900000000005,KeyFrames/match_2_point_Point58_stroke_22.jpg
2,Point58,23,Net-Lift-Bh,1,4593.4800000000005,KeyFrames/match_2_point_Point58_stroke_23.jpg
2,Point58,24,Dropshot,2,4595.13,KeyFrames/match_2_point_Point58_stroke_24.jpg
2,Point59,1,Serve,2,4674.36,KeyFrames/match_2_point_Point59_stroke_1.jpg
2,Point59,2,Net-Shot,1,4675.26,KeyFrames/match_2_point_Point59_stroke_2.jpg
2,Point59,3,Net-Lift-Bh,2,4676.37,KeyFrames/match_2_point_Point59_stroke_3.jpg
2,Point59,4,Smash,1,4677.93,KeyFrames/match_2_point_Point59_stroke_4.jpg
2,Point59,5,Block-Bh,2,4679.43,KeyFrames/match_2_point_Point59_stroke_5.jpg
2,Point59,6,Net-Shot,1,4680.51,KeyFrames/match_2_point_Point59_stroke_6.jpg
2,Point59,7,Net-Lift-Bh,2,4681.71,KeyFrames/match_2_point_Point59_stroke_7.jpg
2,Point59,8,Smash,1,4683.8099999999995,KeyFrames/match_2_point_Point59_stroke_8.jpg
2,Point59,9,Block-Bh,2,4685.49,KeyFrames/match_2_point_Point59_stroke_9.jpg
2,Point59,10,Net-Shot-Bh,1,4686.42,KeyFrames/match_2_point_Point59_stroke_10.jpg
2,Point59,11,Net-Lift-Bh,2,4687.83,KeyFrames/match_2_point_Point59_stroke_11.jpg
2,Point60,1,Serve,1,4757.37,KeyFrames/match_2_point_Point60_stroke_1.jpg
2,Point60,2,Net-Lift-Bh,2,4758.6900000000005,KeyFrames/match_2_point_Point60_stroke_2.jpg
2,Point60,3,Smash,1,4760.01,KeyFrames/match_2_point_Point60_stroke_3.jpg
2,Point61,1,Serve,1,4792.950000000001,KeyFrames/match_2_point_Point61_stroke_1.jpg
